Symbol	RAPdb	MSU	Name
OsVQ8	Os02g0539500	LOC_Os02g33600	OSVQ
OsVQ9	Os02g0753700	LOC_Os02g51740	OSVQ
OsWD40-10	Os01g0232200	LOC_Os01g13140	OSWD40
OsWD40-100	Os04g0417800	LOC_Os04g34080	OSWD40
OsWD40-101	Os04g0481600	LOC_Os04g40560	OSWD40
OsWD40-102	Os04g0507900	LOC_Os04g42880	OSWD40
OsWD40-104	Os04g0529400	LOC_Os04g44700	OSWD40
OsWD40-105	Os04g0555500	LOC_Os04g46892	OSWD40
OsWD40-106	Os04g0568400	LOC_Os04g48010	OSWD40
OsWD40-107	Os04g0572700	LOC_Os04g48375	OSWD40
OsWD40-108	Os04g0592700	LOC_Os04g50660	OSWD40
OsWD40-109	Os04g0599800	LOC_Os04g51110	OSWD40
OsWD40-11	Os01g0238900	LOC_Os01g13730	OSWD40
OsWD40-110	Os04g0619700	LOC_Os04g52870	OSWD40
OsWD40-112	Os04g0678300	LOC_Os04g58180	OSWD40
OsWD40-113	Os05g0144100	LOC_Os05g05210	OSWD40
OsWD40-115	Os05g0240200	LOC_Os05g15040	OSWD40
OsWD40-116	Os05g0256000	LOC_Os05g16660	OSWD40
OsWD40-117	Os05g0299300	LOC_Os05g23430	OSWD40
OsWD40-119	Os05g0407200	LOC_Os05g33710	OSWD40
OsWD40-12	Os01g0254100	LOC_Os01g15020	OSWD40
OsWD40-120	Os05g0519500	LOC_Os05g44320	OSWD40
OsWD40-121	Os05g0543300	LOC_Os05g46570	OSWD40
OsWD40-123	Os05g0571000	LOC_Os05g49590	OSWD40
OsWD40-124	Os06g0131100	LOC_Os06g04040	OSWD40
OsWD40-125	Os06g0143900	LOC_Os06g05180	OSWD40
OsWD40-127	Os06g0238700	LOC_Os06g13140	OSWD40
OsWD40-128	Os06g0300800	LOC_Os06g19660	OSWD40
OsWD40-129	Os06g0502600	LOC_Os06g30680	OSWD40
OsWD40-13	Os01g0322800	LOC_Os01g21940	OSWD40
OsWD40-130	Os06g0598900	LOC_Os06g39760	OSWD40
OsWD40-131	Os06g0644600	LOC_Os06g43690	OSWD40
OsWD40-132	Os06g0649500	LOC_Os06g44030	OSWD40
OsWD40-133	Os06g0653800	LOC_Os06g44370	OSWD40
OsWD40-134	Os06g0678650	LOC_Os06g46475	OSWD40
OsWD40-135	Os06g0724500	LOC_Os06g50880	OSWD40
OsWD40-136	Os07g0123700	LOC_Os07g03160	OSWD40
OsWD40-138|OsSERL7	Os07g0224900	LOC_Os07g12320	OSWD40
OsWD40-139	Os07g0246300	LOC_Os07g14280	OSWD40
OsWD40-14	Os01g0383700	LOC_Os01g28680	OSWD40
OsWD40-140	Os07g0252000	LOC_Os07g14830	OSWD40
OsWD40-141	Os07g0405100	LOC_Os07g22220	OSWD40
OsWD40-142	Os07g0408100	LOC_Os07g22534	OSWD40
OsWD40-143	Os07g0435400	LOC_Os07g25440	OSWD40
OsWD40-144	Os07g0572000	LOC_Os07g38430	OSWD40
OsWD40-145	Os07g0588500	LOC_Os07g39950	OSWD40
OsWD40-146	Os07g0589400	LOC_Os07g40030	OSWD40
OsWD40-147	Os07g0600400	LOC_Os07g40930	OSWD40
OsWD40-148	Os07g0657200	LOC_Os07g46370	OSWD40
OsWD40-149	Os07g0660700	LOC_Os07g46620	OSWD40
OsWD40-15	Os01g0551900	LOC_Os01g37120	OSWD40
OsWD40-152	Os08g0108200	LOC_Os08g01680	OSWD40
OsWD40-156	Os08g0176800	LOC_Os08g07960	OSWD40
OsWD40-157	Os08g0282500	LOC_Os08g18150	OSWD40
OsWD40-158	Os08g0285200	LOC_Os08g18880	OSWD40
OsWD40-159|Cen8.t00757	Os08g0308100	LOC_Os08g21660	OSWD40
OsWD40-16	Os01g0575500	LOC_Os01g39380	OSWD40
OsWD40-161	Os08g0493900	LOC_Os08g38570	OSWD40
OsWD40-163	Os08g0531200	LOC_Os08g41900	OSWD40
OsWD40-165	Os09g0127800	LOC_Os09g04110	OSWD40
OsWD40-166	Os09g0241100	LOC_Os09g06560	OSWD40
OsWD40-167	Os09g0242300	LOC_Os09g06680	OSWD40
OsWD40-168	Os09g0267500	LOC_Os09g09470	OSWD40
OsWD40-169	Os09g0296900	LOC_Os09g12550	OSWD40
OsWD40-17	Os01g0607400	LOC_Os01g42260	OSWD40
OsWD40-170	Os09g0298400	LOC_Os09g12710	OSWD40
OsWD40-171	Os09g0363600	LOC_Os09g19900	OSWD40
OsWD40-172	Os09g0477800	LOC_Os09g30090	OSWD40
OsWD40-173	Os09g0540600	LOC_Os09g36900	OSWD40
OsWD40-174	Os09g0567700	LOC_Os09g39420	OSWD40
OsWD40-175	Os10g0104500	LOC_Os10g01540	OSWD40
OsWD40-176	Os10g0464100	LOC_Os10g32710	OSWD40
OsWD40-177	Os10g0465000	LOC_Os10g32770	OSWD40
OsWD40-178	Os10g0466300	LOC_Os10g32880	OSWD40
OsWD40-18	Os01g0607600	LOC_Os01g42270	OSWD40
OsWD40-180	Os10g0544500	LOC_Os10g39760	OSWD40
OsWD40-181	Os11g0132700	LOC_Os11g03794	OSWD40
OsWD40-182	Os11g0134500	LOC_Os11g03990	OSWD40
OsWD40-183	Os11g0176000	LOC_Os11g07480	OSWD40
OsWD40-184	Os11g0182400	LOC_Os11g07970	OSWD40
OsWD40-185	Os11g0187100	LOC_Os11g08400	OSWD40
OsWD40-186	Os11g0212300	LOC_Os11g10640	OSWD40
OsWD40-187	None	LOC_Os11g10680	OSWD40
OsWD40-188	Os11g0213000	LOC_Os11g10710	OSWD40
OsWD40-189	Os11g0594200	LOC_Os11g38170	OSWD40
OsWD40-19	Os01g0620100	LOC_Os01g43250	OSWD40
OsWD40-190	Os11g0610700	LOC_Os11g39650	OSWD40
OsWD40-191	Os11g0660300	LOC_Os11g43890	OSWD40
OsWD40-192	Os12g0129400	LOC_Os12g03540	OSWD40
OsWD40-194	Os12g0165000	LOC_Os12g06810	OSWD40
OsWD40-195	Os12g0172500	LOC_Os12g07450	OSWD40
OsWD40-196	Os12g0178633	LOC_Os12g07874	OSWD40
OsWD40-197	Os12g0294100	LOC_Os12g19590	OSWD40
OsWD40-198	Os12g0594000	LOC_Os12g40260	OSWD40
OsWD40-199	Os12g0609800	LOC_Os12g41620	OSWD40
OsWD40-2	Os01g0141700	LOC_Os01g04870	OSWD40
OsWD40-20	Os01g0635400	LOC_Os01g44394	OSWD40
OsWD40-200	Os12g0615900	LOC_Os12g42150	OSWD40
OsWD40-22	Os01g0702400	LOC_Os01g50690	OSWD40
OsWD40-23	Os01g0710000	LOC_Os01g51300	OSWD40
OsWD40-24	Os01g0725800	LOC_Os01g52640	OSWD40
OsWD40-25	Os01g0776400	LOC_Os01g56860	OSWD40
OsWD40-28	Os01g0857900	LOC_Os01g63900	OSWD40
OsWD40-29	Os01g0924300	LOC_Os01g69970	OSWD40
OsWD40-31	Os01g0946100	LOC_Os01g71780	OSWD40
OsWD40-34	Os02g0114900	LOC_Os02g02380	OSWD40
OsWD40-35	Os02g0132800	LOC_Os02g03990	OSWD40
OsWD40-36	Os02g0135800	LOC_Os02g04320	OSWD40
OsWD40-37	Os02g0162700	LOC_Os02g06720	OSWD40
OsWD40-38	Os02g0205400	LOC_Os02g11060	OSWD40
OsWD40-39	Os02g0245100	LOC_Os02g14790	OSWD40
OsWD40-4	Os01g0177100	LOC_Os01g08190	OSWD40
OsWD40-40	Os02g0290300	LOC_Os02g18820	OSWD40
OsWD40-41	Os02g0294600	LOC_Os02g19210	OSWD40
OsWD40-42	Os02g0307200	LOC_Os02g20430	OSWD40
OsWD40-43	Os02g0319800	LOC_Os02g21490	OSWD40
OsWD40-44	Os02g0539900	LOC_Os02g33630	OSWD40
OsWD40-45	Os02g0543400	LOC_Os02g33860	OSWD40
OsWD40-46	Os02g0591600	LOC_Os02g37856	OSWD40
OsWD40-48	Os02g0663300	LOC_Os02g44380	OSWD40
OsWD40-5	Os01g0183100	LOC_Os01g08770	OSWD40
OsWD40-50	Os02g0682500	LOC_Os02g45810	OSWD40
OsWD40-51|OsCDC20.1	Os02g0700100	LOC_Os02g47180	OSWD40
OsWD40-53	Os02g0722800	LOC_Os02g49090	OSWD40
OsWD40-54	Os02g0740900	LOC_Os02g50740	OSWD40
OsWD40-57	Os02g0796700	LOC_Os02g55340	OSWD40
OsWD40-58	Os02g0813800	LOC_Os02g56880	OSWD40
OsWD40-59	Os02g0817200	LOC_Os02g57220	OSWD40
OsWD40-6	Os01g0185400	LOC_Os01g09020	OSWD40
OsWD40-60	Os03g0115400	LOC_Os03g02440	OSWD40
OsWD40-62	Os03g0145600	LOC_Os03g05210	OSWD40
OsWD40-63	Os03g0151700	LOC_Os03g05720	OSWD40
OsWD40-64	Os03g0187300	LOC_Os03g08830	OSWD40
OsWD40-65	Os03g0207900	LOC_Os03g10990	OSWD40
OsWD40-66	Os03g0254700	LOC_Os03g14980	OSWD40
OsWD40-67	Os03g0286800	LOC_Os03g17780	OSWD40
OsWD40-68	Os03g0300300	LOC_Os03g18840	OSWD40
OsWD40-69	Os03g0306200	LOC_Os03g19340	OSWD40
OsWD40-7	Os01g0187500	LOC_Os01g09252	OSWD40
OsWD40-70	Os03g0339100	LOC_Os03g21990	OSWD40
OsWD40-71	None	LOC_Os03g23909	OSWD40
OsWD40-72	Os03g0355200	LOC_Os03g23935	OSWD40
OsWD40-74	Os03g0397500	LOC_Os03g27970	OSWD40
OsWD40-76	Os03g0448600	LOC_Os03g33580	OSWD40
OsWD40-77	Os03g0625300	LOC_Os03g42710	OSWD40
OsWD40-78	Os03g0625900	LOC_Os03g42770	OSWD40
OsWD40-79	Os03g0640100	LOC_Os03g43890	OSWD40
OsWD40-8	Os01g0205100	LOC_Os01g10790	OSWD40
OsWD40-80|RGbeta1	Os03g0669200	LOC_Os03g46650	OSWD40
OsWD40-81	Os03g0681700	LOC_Os03g47780	OSWD40
OsWD40-82	Os03g0685600	LOC_Os03g48090	OSWD40
OsWD40-83	Os03g0699100	LOC_Os03g49200	OSWD40
OsWD40-84	Os03g0711400	LOC_Os03g50340	OSWD40
OsWD40-85	Os03g0711500	LOC_Os03g50350	OSWD40
OsWD40-86	Os03g0725400	LOC_Os03g51550	OSWD40
OsWD40-87	Os03g0735100	LOC_Os03g52470	OSWD40
OsWD40-88	Os03g0738000	LOC_Os03g52794	OSWD40
OsWD40-89	Os03g0738700	LOC_Os03g52870	OSWD40
OsWD40-9	Os01g0229700	LOC_Os01g12930	OSWD40
OsWD40-91	Os03g0746600	LOC_Os03g53510	OSWD40
OsWD40-92	Os03g0746800	LOC_Os03g53530	OSWD40
OsWD40-95	Os03g0831800	LOC_Os03g61630	OSWD40
OsWD40-96	Os03g0851600	LOC_Os03g63470	OSWD40
OsWD40-97	Os03g0858400	LOC_Os03g64110	OSWD40
OsWD40-98	Os03g0860900	LOC_Os03g64300	OSWD40
OsWD40-99	Os04g0195000	LOC_Os04g11880	OSWD40
OsWNK1	Os07g0572800	LOC_Os07g38530	WNK_kinase_gene_family
OsWNK2	Os05g0108300	LOC_Os05g01780	WNK_kinase_gene_family
OsWNK3	Os07g0185000	LOC_Os07g08750	WNK_kinase_gene_family
OsWNK4	Os02g0672800	LOC_Os02g45130	WNK_kinase_gene_family
OsWNK5	Os07g0584100	LOC_Os07g39520	WNK_kinase_gene_family
OsWNK6	Os11g0160300	LOC_Os11g06140	WNK_kinase_gene_family
OsWNK7	Os11g0114600	LOC_Os11g02300|LOC_Os11g02305	WNK_kinase_gene_family
OsWNK8	Os12g0114100	LOC_Os12g02250	WNK_kinase_gene_family
OsWNK9	Os12g0162100	LOC_Os12g06490	WNK_kinase_gene_family
OsWRKY10	Os01g0186000	LOC_Os01g09100	WRKY
OsWRKY15	Os01g0656400	LOC_Os01g46800	WRKY
OsWRKY16	Os01g0665500	LOC_Os01g47560	WRKY
OsWRKY16	Os01g0665750	LOC_Os01g47560	WRKY
OsWRKY17	Os01g0972800	LOC_Os01g74140	WRKY
OsWRKY18	None	LOC_Os10g18099	WRKY
OsWRKY1v1	Os01g0246700	LOC_Os01g14440	WRKY
OsWRKY1v2	Os01g0246700	LOC_Os01g14440	WRKY
OsWRKY2	Os10g0579400	LOC_Os10g42850	WRKY
OsWRKY20	Os01g0820900	LOC_Os01g60540	WRKY
OsWRKY21	Os01g0821600	LOC_Os01g60640	WRKY
OsWRKY25	Os08g0235800	LOC_Os08g13840	WRKY
OsWRKY27	Os01g0586800	LOC_Os01g40430	WRKY
OsWRKY29	Os07g0111400	LOC_Os07g02060	WRKY
OsWRKY3	Os03g0758000	LOC_Os03g55080	WRKY
OsWRKY3	Os03g0758050	LOC_Os03g55080	WRKY
OsWRKY32	Os02g0770500	LOC_Os02g53100	WRKY
OsWRKY34	Os02g0652100	LOC_Os02g43560	WRKY
OsWRKY35v1	Os04g0471700	LOC_Os04g39570	WRKY
OsWRKY35v2	Os04g0471700	LOC_Os04g39570	WRKY
OsWRKY4	Os03g0758950	LOC_Os03g55164	WRKY
OsWRKY4	Os03g0758900	LOC_Os03g55164	WRKY
OsWRKY5	Os05g0137500	LOC_Os05g04640	WRKY
OsWRKY59	Os01g0714800	LOC_Os01g51690	WRKY
OsWRKY65	Os12g0116750	LOC_Os12g02470	WRKY
OsWRKY65	Os12g0116800	LOC_Os12g02470	WRKY
OsWRKY7	Os05g0537100	LOC_Os05g46020	WRKY
OsWRKY75	None	LOC_Os05g25700	WRKY
OsWRKY9	Os01g0289600	LOC_Os01g18584	WRKY
OsXTPH1	Os03g0823100	LOC_Os03g60820	monosaccharide_transporter_genes
OsXTPH2	Os10g0579200	LOC_Os10g42830	monosaccharide_transporter_genes
OsXYLP10	Os07g0174900	LOC_Os07g07860	XYLP
OsXYLP11	Os03g0794000	LOC_Os03g57990	XYLP
OsXYLP12	Os07g0175000	LOC_Os07g07870	XYLP
OsXYLP13	Os03g0793800	LOC_Os03g57970	XYLP
OsXYLP14	Os07g0175600	LOC_Os07g07930	XYLP
OsXYLP15	Os04g0462200	LOC_Os04g38840	XYLP
OsXYLP16	Os07g0198300	LOC_Os07g09970	XYLP
OsXYLP17	Os03g0804200	LOC_Os03g58940	XYLP
OsXYLP18	Os03g0167000	LOC_Os03g07100	XYLP
OsXYLP19	Os06g0686400	LOC_Os06g47200	XYLP
OsXYLP2	Os03g0385100	LOC_Os03g26800	XYLP
OsXYLP20	Os03g0664400	LOC_Os03g46150	XYLP
OsXYLP21	Os08g0532800	LOC_Os08g42040	XYLP
OsXYLP3	Os07g0489000	LOC_Os07g30590	XYLP
OsXYLP4	Os07g0625800	LOC_Os07g43290	XYLP
OsXYLP5	Os03g0192600	LOC_Os03g09230	XYLP
OsXYLP6	Os03g0323900	LOC_Os03g20760	XYLP
OsXYLP7	Os05g0489200	LOC_Os05g41030	XYLP
OsXYLP8	Os01g0814100	LOC_Os01g59870	XYLP
OsXYLP9	Os07g0174400	LOC_Os07g07790	XYLP
OsZFP160	Os08g0223700|Os08g0223766|Os08g0223833	LOC_Os08g12680	stress-responsive_ZFP_transcription_factors
OsZFP26	None	LOC_Os04g53020	stress-responsive_ZFP_transcription_factors
OsZFP27	Os07g0627100	LOC_Os07g43400	stress-responsive_ZFP_transcription_factors
OsZFP31	Os07g0275300	LOC_Os07g17400	stress-responsive_ZFP_transcription_factors
OsZFP34	Os06g0340001	LOC_Os06g23220	stress-responsive_ZFP_transcription_factors
OsZFP35	Os11g0498400	LOC_Os11g30484	stress-responsive_ZFP_transcription_factors
OsZFP36	Os06g0534800	LOC_Os06g34390	stress-responsive_ZFP_transcription_factors
OsZFP37	Os03g0585600	LOC_Os03g38870	stress-responsive_ZFP_transcription_factors
OsZFP45	Os11g0169400	LOC_Os11g06840	stress-responsive_ZFP_transcription_factors
OsZFP55	Os08g0471900	LOC_Os08g36774	stress-responsive_ZFP_transcription_factors
OsZFP57	Os10g0458800	LOC_Os10g32070	stress-responsive_ZFP_transcription_factors
OsZFP74	Os07g0404300	LOC_Os07g22024	stress-responsive_ZFP_transcription_factors
OsZFP88	Os05g0422300	LOC_Os05g34880	stress-responsive_ZFP_transcription_factors
OsZFP96	Os11g0578200|Os11g0578225|Os11g0578250	LOC_Os11g36970	stress-responsive_ZFP_transcription_factors
OsZIP1	Os01g0972200	LOC_Os01g74110	ZRT_and_IRT_like_proteins
OsZIP10	None	LOC_Os05g39550	ZRT_and_IRT_like_proteins
OsZIP11	None	None	ZRT_and_IRT_like_proteins
OsZIP12	Os06g0566300	LOC_Os06g37010	ZRT_and_IRT_like_proteins
OsZIP13	Os07g0232800	LOC_Os07g12890	ZRT_and_IRT_like_proteins
OsZIP14	Os08g0467400	LOC_Os08g36420	ZRT_and_IRT_like_proteins
OsZIP15	None	None	ZRT_and_IRT_like_proteins
OsZIP16	Os08g0100200	LOC_Os08g01030	ZRT_and_IRT_like_proteins
OsZIP2	Os03g0411800	LOC_Os03g29850	ZRT_and_IRT_like_proteins
OsZIP3	Os04g0613000	LOC_Os04g52310	ZRT_and_IRT_like_proteins
OsZIP4	Os08g0207500	LOC_Os08g10630	ZRT_and_IRT_like_proteins
OsZIP5	Os05g0472700	LOC_Os05g39560	ZRT_and_IRT_like_proteins
OsZIP6	Os05g0164800	LOC_Os05g07210	ZRT_and_IRT_like_proteins
OsZIP7	Os05g0198400	LOC_Os05g10940	ZRT_and_IRT_like_proteins
OsZIP8	None	None	ZRT_and_IRT_like_proteins
OsZIP9	Os05g0472400|Os05g0472500	LOC_Os05g39540	ZRT_and_IRT_like_proteins
OXHS1	Os01g0633200	LOC_Os01g44230	XHS
OXHS10	Os12g0572500	LOC_Os12g38440	XHS
OXHS11	None	LOC_Os03g39940	XHS
OXHS2	Os01g0126600	LOC_Os01g03570	XHS
OXHS3	Os05g0153200	LOC_Os05g06130	XHS
OXHS4	Os02g0293300	LOC_Os02g19130	XHS
OXHS5	Os03g0596400	LOC_Os03g39910	XHS
OXHS6	Os01g0147700	LOC_Os01g05470	XHS
OXHS7	Os01g0147400	LOC_Os01g05440	XHS
OXHS8	Os03g0159200	LOC_Os03g06340	XHS
OXHS9	Os04g0285401	LOC_Os04g21730	XHS
PAO3	Os04g0623300	LOC_Os04g53195	PAO
PAO3	Os04g0623300	LOC_Os04g53190	PAO
PAO4	Os04g0671200	LOC_Os04g57550	PAO
PAO5	Os04g0671300	LOC_Os04g57560	PAO
PAO7	Os09g0368500	LOC_Os09g20284	PAO
PAOA	Os03g0193400	LOC_Os03g09810	PAO
PAOB	Os09g0368200	LOC_Os09g20260	PAO
PAP10B	Os12g0637000	LOC_Os12g44010	PAP
PAP10C	Os12g0637100	LOC_Os12g44020	PAP
PAP10D	Os12g0637200	LOC_Os12g44030	PAP
PAP15	Os03g0848200	LOC_Os03g63074	PAP
PAP18	Os03g0568900	LOC_Os03g37130	PAP
PAP1A	Os03g0214000	LOC_Os03g11530	PAP
PAP1B	Os12g0576750	LOC_Os12g38770	PAP
PAP1C	Os12g0576700	LOC_Os12g38760	PAP
PAP1D	Os12g0576600	LOC_Os12g38750	PAP
PAP20A	Os11g0151800	LOC_Os11g05410	PAP
PAP20B	Os12g0151000	LOC_Os12g05540	PAP
PAP21A	Os04g0410600	LOC_Os04g33530	PAP
PAP21B	Os11g0151700	LOC_Os11g05400	PAP
PAP21C	Os12g0150700	LOC_Os12g05510	PAP
PAP23	Os08g0280100	LOC_Os08g17784	PAP
PAP27C	Os09g0505900	LOC_Os09g32830	PAP
PAP3A	Os11g0549615	LOC_Os11g34710	PAP
PAP3B	Os10g0116800	LOC_Os10g02750	PAP
PAP3C	Os03g0238600	LOC_Os03g13540	PAP
PAP7	Os11g0549620	LOC_Os11g34720	PAP
PAP9A	Os07g0111600	LOC_Os07g02090	PAP
PAP9B	Os01g0800500	LOC_Os01g58640	PAP
PDIL1;1|PDIL1-1|PDI|OsPDIL1-1	Os11g0199200	LOC_Os11g09280	PDIL
PDIL1;2|PDIL1-2|OsPDIL1-2	Os04g0436300	LOC_Os04g35600	PDIL
PDIL1;3|PDIL1-3|OsPDIL1-3	Os02g0554900	LOC_Os02g34940	PDIL
PDIL1;4|PDIL1-4|OsPDIL1-4	Os02g0100100	LOC_Os02g01010	PDIL
PDIL1;5|PDIL1-5|OsPDIL1-5	Os06g0163400	LOC_Os06g06790	PDIL
PDIL2;1|PDIL2-1|OsPDIL2-1	Os05g0156300	LOC_Os05g06430	PDIL
PDIL2;2|PDIL2-2|OsPDIL2-2	Os01g0339900	LOC_Os01g23740	PDIL
PDIL5;1|PDIL5-1|OsPDIL5-1	Os03g0287900	LOC_Os03g17860	PDIL
PDIL5;2|PDIL5-2|OsPDIL5-2	Os04g0432500	LOC_Os04g35290	PDIL
PDIL5;3|PDIL5-3|OsPDIL5-3	Os02g0550300	LOC_Os02g34530	PDIL
PDIL5;4|PDIL5-4|OsPDIL5-4	Os07g0524100	LOC_Os07g34030	PDIL
PDR1	Os08g0544400	LOC_Os08g43120	PDR
PDR10	Os01g0609000	LOC_Os01g42350	PDR
PDR11	Os01g0609200	LOC_Os01g42370	PDR
PDR12	Os06g0554800	LOC_Os06g36090	PDR
PDR13	Os10g0205500	LOC_Os10g13830	PDR
PDR15	Os01g0724500	LOC_Os01g52560	PDR
PDR16	Os01g0342700	LOC_Os01g24010	PDR
PDR19	Os09g0333000	LOC_Os09g16380	PDR
PDR2	Os02g0528900	LOC_Os02g32690	PDR
PDR4	None	None	PDR
PDR6	Os01g0177900	LOC_Os01g08260	PDR
PDR7	Os02g0208300	LOC_Os02g11760	PDR
PDR8	Os01g0609900	LOC_Os01g42410	PDR
PEX11-1	Os03g0117100	LOC_Os03g02590	PEX
PEX11-2	Os03g0301950	LOC_Os03g19000	PEX
PEX11-3	Os03g0302000	LOC_Os03g19010	PEX
PEX11-4	Os04g0534600	LOC_Os04g45210	PEX
PEX11-5	Os06g0127000	LOC_Os06g03660	PEX
PGIP1	Os05g0104200	LOC_Os05g01380	PGIP
PGIP2	Os05g0104200	LOC_Os05g01370	PGIP
PGIP3	Os05g0104600	LOC_Os05g01430	PGIP
PGIP4	Os05g0104700	LOC_Os05g01444	PGIP
PGIP6	Os08g0505900	LOC_Os08g39550	PGIP
PGIP7	Os09g0491612	LOC_Os09g31450	PGIP
PHO1;1	Os01g0110100	LOC_Os01g02000	PHO1
PHO1;3	Os06g0493600	LOC_Os06g29790	PHO1
PHP1	Os01g0743800	LOC_Os01g54050	PHP
PHP2	Os05g0186100	LOC_Os05g09410	PHP
PHP3	Os05g0521300	LOC_Os05g44570	PHP
PHP3	Os05g0521300	LOC_Os05g44560	PHP
PI55-1	Os08g0511700	LOC_Os08g40090	PI
PI55-2	Os08g0512200	LOC_Os08g40130	PI
PI56	Os09g0328951	LOC_Os09g16000	PI
PIN10B	Os05g0576900	LOC_Os05g50140	PIN
PIN1A	Os06g0232300	LOC_Os06g12610	PIN
PIN1C	Os11g0137000	LOC_Os11g04190	PIN
PIN1D	Os12g0133800	LOC_Os12g04000	PIN
PIN5A	Os01g0919800	LOC_Os01g69070	PIN
PIN5B	Os08g0529000	LOC_Os08g41720	PIN
PIN5C	Os09g0505400	LOC_Os09g32770	PIN
PIN8	Os01g0715600	LOC_Os01g51780	PIN
PIN9	Os01g0802700	LOC_Os01g58860	PIN
PIP2;2	Os02g0629200	LOC_Os02g41860	PIP
PIP2;3	Os04g0521100	LOC_Os04g44060	PIP
PIP2;8	Os03g0861300	LOC_Os03g64330	PIP
PIP2A	Os07g0448800	LOC_Os07g26690	PIP
PLDalpha1	Os01g0172400	LOC_Os01g07760	PLD
PLDalpha2	Os05g0171000	LOC_Os05g07880	PLD
PLDALPHA3	Os06g0604400	LOC_Os06g40190	PLD
PLDalpha6	Os03g0391400	LOC_Os03g27370	PLD
PLDalpha7	Os08g0401800	LOC_Os08g31060	PLD
PLDalpha8	Os09g0421300	LOC_Os09g25390	PLD
PLDbeta2	Os03g0119100	LOC_Os03g02740	PLD
PLDdelta1	Os09g0543100	LOC_Os09g37100	PLD
PLDdelta2	Os03g0840800	LOC_Os03g62410	PLD
PLDdelta3	Os07g0260400	LOC_Os07g15680	PLD
PLDkappa	Os02g0120200	LOC_Os02g02790	PLD
PLDvarphi	Os06g0649900	LOC_Os06g44060	PLD
PLDzeta1	Os05g0358700	LOC_Os05g29050	PLD
PLDzeta2	Os01g0310100	LOC_Os01g20860	PLD
PLT1	Os04g0653600	LOC_Os04g55970	PLT
PLT10	Os03g0176300	LOC_Os03g07940	PLT
PLT2	Os06g0657500	LOC_Os06g44750	PLT
PLT3	Os02g0614300	LOC_Os02g40070	PLT
PLT4	Os04g0504500	LOC_Os04g42570	PLT
PLT5	Os01g0899800	LOC_Os01g67410	PLT
PLT6	Os11g0295900	LOC_Os11g19060	PLT
PLT7	Os03g0770700	LOC_Os03g56050	PLT
PLT9	Os03g0232200	LOC_Os03g12950	PLT
POLD1	Os11g0186400	LOC_Os11g08330	POLD
POLD2	Os03g0128500	LOC_Os03g03650	POLD
PPT1	Os09g0297400	LOC_Os09g12600	PPT
PPT3	Os01g0172100	LOC_Os01g07730	PPT
PPT4	Os05g0170950	LOC_Os05g07870	PPT
PR1-101	Os10g0191300	LOC_Os10g11500	PR1
PR1-12	Os01g0382400	LOC_Os01g28500	PR1
PR1-121	Os12g0633400	LOC_Os12g43700	PR1
PR1-21	Os02g0786500	LOC_Os02g54540	PR1
PR1-22	Os02g0786900	LOC_Os02g54560	PR1
PR1-51	Os05g0595000	LOC_Os05g51660	PR1
PR1-52	Os05g0595200	LOC_Os05g51680	PR1
PR1-71	Os07g0124900	LOC_Os07g03279	PR1
PR1-72	Os07g0127500	LOC_Os07g03580	PR1
PR1-73	Os07g0127600	LOC_Os07g03590	PR1
PR1-73	Os07g0127600	LOC_Os07g03288	PR1
PR4	Os11g0592200	LOC_Os11g37970	PR4
PR4B	Os11g0592100	LOC_Os11g37960	PR4
PR4C	Os11g0592000	LOC_Os11g37950	PR4
PR4D	Os11g0591800	LOC_Os11g37940	PR4
pro10.1	Os03g0766100	None	seed_storage_proteins
pro10.3	Os03g0766350	LOC_Os03g55740	seed_storage_proteins
pro10.4	Os11g0535525	LOC_Os11g33000	seed_storage_proteins
pro13a.1	Os07g0206400	LOC_Os07g10570	seed_storage_proteins
pro13a.2	Os07g0206500	LOC_Os07g10580	seed_storage_proteins
pro13a.3	Os12g0269100	LOC_Os12g16880	seed_storage_proteins
pro13a.4	Os12g0269200	LOC_Os12g16890	seed_storage_proteins
pro13b.1	Os07g0219250	LOC_Os07g11900	seed_storage_proteins
pro13b.11	Os05g0329100	LOC_Os05g26377	seed_storage_proteins
pro13b.12	Os05g0329300	LOC_Os05g26386	seed_storage_proteins
pro13b.13	Os05g0329350	LOC_Os05g26400	seed_storage_proteins
pro13b.15	Os05g0329700	LOC_Os05g26460	seed_storage_proteins
pro13b.18	Os05g0330600	LOC_Os05g26620	seed_storage_proteins
pro13b.2	Os07g0219300	LOC_Os07g11910	seed_storage_proteins
pro13b.20	Os05g0331532	LOC_Os05g26720	seed_storage_proteins
pro13b.21	Os05g0331800	LOC_Os05g26750	seed_storage_proteins
pro13b.22	Os05g0332000	LOC_Os05g26770	seed_storage_proteins
pro13b.3	Os07g0219400	LOC_Os07g11920	seed_storage_proteins
pro13b.4	Os07g0220000	None	seed_storage_proteins
pro13b.8	Os05g0328800	LOC_Os05g26350	seed_storage_proteins
pro16.2	Os06g0507200	LOC_Os06g31070	seed_storage_proteins
PRR59	Os11g0157600	LOC_Os11g05930	PRR
PRR73	Os03g0284100	LOC_Os03g17570	PRR
PRR95	Os09g0532400	LOC_Os09g36220	PRR
PSAD	Os08g0560900	LOC_Os08g44680	PSA
PSAE	Os07g0435300	LOC_Os07g25430	PSA
PSAF	Os03g0778100	LOC_Os03g56670	PSA
